student,currProb,course,session,priorTutorAction,reward,probIndexinLevel,difficultProblemCountSolved,CurrPro_avgProbTimeWE,cumul_RrightAppRatio,UseCount,ruleScoreIMPL,cumul_WrongSyntaxApp,ruleScoreHS
00d1-F14,6.1.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,1,0,1,0,1
00d1-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,0,0,0,0
00d1-F14,6.1.3.0,226-001-BARNES-F14,1,PS,19.3301435407,1,1,0,1,1,1,0,1
00d2-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
00d2-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,1,1,0,0,0
00d2-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0.0,1,0,1,1,1,0,1,0
00d2-F14,1.0.4.0,226-001-BARNES-F14,5,PS,-69.0789473684,1,0,0,1,1,0,1,0
00d2-F14,2.1.1.0,226-001-BARNES-F14,6,WE,0.0,0,0,1,0,0,0,0,0
00d2-F14,2.1.2.0,226-001-BARNES-F14,6,WE,0.0,0,0,1,0,0,0,0,0
00d2-F14,2.1.3.0,226-001-BARNES-F14,6,PS,136.810039805,1,1,0,0,0,0,0,0
00d2-F14,3.1.1.0,226-001-BARNES-F14,6,PS,0.0,0,0,1,1,1,0,1,0
00d2-F14,3.1.2.0,226-001-BARNES-F14,6,WE,0.0,0,0,1,1,0,0,1,0
00d2-F14,3.1.3.0,226-001-BARNES-F14,7,PS,0.0,1,1,0,1,1,0,1,0
00d2-F14,3.1.1.0,226-001-BARNES-F14,7,PS,0.0,1,0,1,1,0,0,1,0
00d2-F14,3.-1.1.0,226-001-BARNES-F14,7,PS,0.0,0,0,0,1,1,0,1,0
00d2-F14,3.-1.1.1,226-001-BARNES-F14,7,PS,0.0,0,0,0,1,0,0,1,0
00d2-F14,3.-1.4.0,226-001-BARNES-F14,7,PS,-131.027795734,0,0,0,1,1,0,1,0
00d2-F14,4.1.1.0,226-001-BARNES-F14,7,PS,0.0,0,1,1,1,1,0,0,1
00d2-F14,4.1.2.0,226-001-BARNES-F14,7,WE,0.0,0,0,1,0,0,0,0,0
00d2-F14,4.1.3.0,226-001-BARNES-F14,7,PS,26.510989011,1,1,0,1,1,0,1,1
00d2-F14,5.1.1.0,226-001-BARNES-F14,7,PS,0.0,0,1,1,1,1,1,1,1
00d2-F14,5.1.2.0,226-001-BARNES-F14,7,WE,0.0,0,0,1,0,0,0,1,0
00d2-F14,5.1.3.0,226-001-BARNES-F14,7,PS,0.0,1,0,0,0,0,1,1,1
00d2-F14,5.-1.3.0,226-001-BARNES-F14,7,PS,0.0,1,0,0,1,0,1,1,1
00d2-F14,5.-1.4.0,226-001-BARNES-F14,7,PS,0.0,1,0,0,1,1,1,1,1
00d2-F14,5.-1.4.1,226-001-BARNES-F14,7,PS,0.0,1,0,0,1,0,1,1,1
00d2-F14,5.-1.4.0,226-001-BARNES-F14,7,PS,-23.2142857143,1,0,0,1,0,1,1,0
00d2-F14,6.1.1.0,226-001-BARNES-F14,7,WE,0.0,0,0,1,0,0,0,0,0
00d2-F14,6.1.2.0,226-001-BARNES-F14,7,PS,0.0,0,1,0,1,1,1,1,1
00d2-F14,6.1.3.0,226-001-BARNES-F14,7,PS,116.822429907,1,1,0,1,1,1,1,0
00da-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,1,0
00da-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,1,0
00da-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,1,0,0,1,0
00da-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-92.1052631579,1,0,0,1,1,0,1,0
00da-F14,2.-1.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
00da-F14,2.-1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,0,0,0,0,0,0
00da-F14,2.-1.3.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,1,1,0,1,0
00da-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,3.07300509338,1,0,0,1,1,0,1,0
00da-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,1,0
00da-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,1,0,0,1,0
00da-F14,3.1.3.0,226-001-BARNES-F14,3,PS,141.653617288,1,1,0,1,1,0,1,0
00da-F14,4.1.1.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
00da-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
00da-F14,4.1.3.0,226-001-BARNES-F14,3,PS,-31.3713592233,1,1,0,1,1,0,1,0
00da-F14,5.1.1.0,226-001-BARNES-F14,3,PS,0.0,0,1,1,1,0,1,1,1
00da-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,1,0
00da-F14,5.1.3.0,226-001-BARNES-F14,3,PS,-2.78110047847,1,1,0,1,1,1,1,1
00da-F14,6.1.1.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
00da-F14,6.1.2.0,226-001-BARNES-F14,3,PS,0.0,0,1,0,0,1,1,1,1
00da-F14,6.1.3.0,226-001-BARNES-F14,3,PS,-76.599740643,1,1,0,1,1,1,1,0
00e1-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,1,0
00e1-F14,1.0.2.0,226-001-BARNES-F14,3,PS,0.0,0,0,1,0,0,0,1,0
00e1-F14,1.0.3.0,226-001-BARNES-F14,4,WE,0.0,1,0,1,0,0,0,1,0
00e1-F14,1.0.4.0,226-001-BARNES-F14,5,PS,0.0,1,0,0,0,0,0,1,0
00e1-F14,1.0.2.0,226-001-BARNES-F14,5,PS,0.0,1,0,1,0,1,0,1,0
00e1-F14,1.0.4.0,226-001-BARNES-F14,5,PS,-90.1315789474,1,0,0,0,1,0,1,0
00e1-F14,2.1.1.0,226-001-BARNES-F14,5,WE,0.0,0,0,1,0,0,0,0,0
00e1-F14,2.1.2.0,226-001-BARNES-F14,5,PS,0.0,0,0,1,0,1,0,1,0
00e1-F14,2.1.3.0,226-001-BARNES-F14,5,PS,0.0,1,1,0,1,1,0,1,0
00e1-F14,2.1.2.0,226-001-BARNES-F14,5,PS,33.4929234852,1,1,1,1,1,0,1,0
00e1-F14,3.-1.1.0,226-001-BARNES-F14,5,WE,0.0,0,0,0,0,0,0,0,0
00e1-F14,3.-1.2.0,226-001-BARNES-F14,5,WE,0.0,0,0,0,0,0,0,0,0
00e1-F14,3.-1.3.0,226-001-BARNES-F14,5,PS,0.0,1,0,0,0,1,0,1,0
00e1-F14,3.-1.4.0,226-001-BARNES-F14,5,PS,-43.3613445378,1,0,0,1,1,0,1,0
00e1-F14,4.-1.1.0,226-001-BARNES-F14,5,WE,0.0,0,0,0,0,0,0,0,0
00e1-F14,4.-1.2.0,226-001-BARNES-F14,5,WE,0.0,0,0,0,0,0,0,0,0
00e1-F14,4.-1.3.0,226-001-BARNES-F14,5,PS,0.0,1,0,0,1,1,0,1,0
00e1-F14,4.-1.4.0,226-001-BARNES-F14,5,PS,0.0,1,0,0,1,1,0,1,0
00e1-F14,5.-1.1.0,226-001-BARNES-F14,5,WE,0.0,0,0,1,0,0,0,0,0
00e1-F14,5.-1.2.0,226-001-BARNES-F14,5,WE,0.0,0,0,0,0,0,0,0,0
00e1-F14,5.-1.3.0,226-001-BARNES-F14,5,PS,0.0,1,0,0,0,1,0,1,0
00e1-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,115.0,1,0,0,1,0,1,1,0
00e1-F14,6.-1.1.0,226-001-BARNES-F14,5,WE,0.0,0,0,0,0,0,0,0,0
00e1-F14,6.-1.2.0,226-001-BARNES-F14,5,WE,0.0,0,0,0,0,0,0,0,0
00e1-F14,6.-1.3.0,226-001-BARNES-F14,5,PS,0.0,1,0,0,0,1,0,1,0
00e1-F14,6.-1.4.0,226-001-BARNES-F14,5,PS,-115.0,1,1,0,1,1,1,1,0
00e2-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,0,0
00e2-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
00e2-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,0,0,0,0,0
00e2-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-53.2894736842,1,0,0,1,1,0,0,0
00e2-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,0,0
00e2-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,1,0,0,0,0
00e2-F14,2.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,1,0,1,0,0,0,0
00e2-F14,2.1.1.0,226-001-BARNES-F14,1,PS,121.020566121,1,1,1,1,1,0,1,0
00e2-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,1,1,0,0,0
00e2-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,1,0,0,0,0
00e2-F14,3.1.3.0,226-001-BARNES-F14,1,PS,-43.2650730195,1,1,0,1,1,0,0,0
00e2-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,0,0
00e2-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
00e2-F14,4.1.3.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,1,1,0,0,1
00e2-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,1,1,0,1,1
00e2-F14,4.-1.4.0,226-001-BARNES-F14,3,PS,-55.894590846,1,0,0,1,1,0,1,1
00e2-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
00e2-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
00e2-F14,5.1.3.0,226-001-BARNES-F14,3,PS,112.098427888,1,1,0,0,0,1,0,1
00e2-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0.0,0,1,1,0,0,1,0,1
00e2-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,0,0,0,0,0,0
00e2-F14,6.1.3.0,226-001-BARNES-F14,3,PS,-75.2492957117,1,1,0,1,1,1,0,1
00e3-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,1,0
00e3-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,1,0,0,1,0
00e3-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,1,0,1,1,1,0,1,0
00e3-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.7894736842,1,0,0,1,0,0,1,0
00e3-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
00e3-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
00e3-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.9416187528,1,1,0,0,0,0,0,0
00e3-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
00e3-F14,3.1.2.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,0,1,0,0,0
00e3-F14,3.1.3.0,226-001-BARNES-F14,2,PS,22.7543444562,1,1,0,0,1,0,0,0
00e3-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
00e3-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
00e3-F14,4.1.3.0,226-001-BARNES-F14,2,PS,-1.37829403606,1,1,0,0,1,0,0,0
00e3-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,0,0
00e3-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,1,0,0,0,0
00e3-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-76.3798701299,1,1,0,1,1,1,1,1
00e3-F14,6.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,1,0,1
00e3-F14,6.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,0,0,0,0,0,0
00e3-F14,6.1.3.0,226-001-BARNES-F14,2,PS,80.5437553101,1,1,0,1,1,1,0,1
00e8-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
00e8-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
00e8-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0.0,1,0,1,1,1,0,1,0
00e8-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.7894736842,1,0,0,1,0,0,1,0
00e8-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,0,0
00e8-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
00e8-F14,2.1.3.0,226-001-BARNES-F14,3,PS,-11.7138434321,1,1,0,1,1,0,0,0
00e8-F14,3.1.1.0,226-001-BARNES-F14,4,PS,0.0,0,1,1,1,1,0,1,0
00e8-F14,3.1.2.0,226-001-BARNES-F14,4,WE,0.0,0,0,1,0,0,0,1,0
00e8-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-28.8814554948,1,1,0,1,1,0,1,0
00e8-F14,4.1.1.0,226-001-BARNES-F14,4,WE,0.0,0,0,1,0,0,0,0,0
00e8-F14,4.1.2.0,226-001-BARNES-F14,4,WE,0.0,0,0,1,0,0,0,0,0
00e8-F14,4.1.3.0,226-001-BARNES-F14,4,PS,0.0,1,0,0,1,1,0,1,1
00e8-F14,4.-1.3.0,226-001-BARNES-F14,6,PS,0.0,1,0,0,1,0,0,1,1
00e8-F14,4.-1.3.1,226-001-BARNES-F14,6,PS,0.0,1,0,0,1,1,0,1,1
00e8-F14,4.-1.4.0,226-001-BARNES-F14,6,PS,5.520110957,1,0,0,1,1,0,1,1
00e8-F14,5.1.1.0,226-001-BARNES-F14,6,PS,0.0,0,1,1,1,0,0,0,1
00e8-F14,5.1.2.0,226-001-BARNES-F14,6,WE,0.0,0,0,1,0,0,0,0,0
00e8-F14,5.1.3.0,226-001-BARNES-F14,6,PS,74.955570745,1,1,0,0,0,1,1,1
00e8-F14,6.1.1.0,226-001-BARNES-F14,6,PS,0.0,0,1,1,1,0,1,0,1
00e8-F14,6.1.2.0,226-001-BARNES-F14,6,WE,0.0,0,0,0,0,0,0,0,0
00e8-F14,6.1.3.0,226-001-BARNES-F14,6,PS,-8.89415552475,1,1,0,1,1,1,0,1
00ef-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,0,0
00ef-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,1,0,0,0,0
00ef-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,0,0,0,0,0
00ef-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-53.2894736842,1,0,0,1,1,0,0,0
00ef-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,1,1,1,1,0
00ef-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,1,0,0,1,0
00ef-F14,2.1.3.0,226-001-BARNES-F14,2,PS,11.7768686422,1,1,0,1,1,1,1,0
00ef-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
00ef-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
00ef-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-15.5747735988,1,1,0,1,1,1,1,0
00ef-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,1,1
00ef-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,1,0
00ef-F14,4.1.3.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,1,1,0,1,1
00ef-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,1,0,0,1,0
00ef-F14,4.-1.3.1,226-001-BARNES-F14,2,PS,-305.714285714,1,0,0,0,0,0,1,0
00f0-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,0,0
00f0-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
00f0-F14,1.0.3.0,226-001-BARNES-F14,2,WE,0.0,1,0,1,0,0,0,0,0
00f0-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-43.4210526316,1,0,0,0,1,0,1,0
00f0-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,0,0
00f0-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
00f0-F14,2.1.3.0,226-001-BARNES-F14,2,PS,111.152145069,1,1,0,0,0,0,0,0
00f0-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,0,1,1,0,0,1,0
00f0-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,1,0
00f0-F14,3.1.3.0,226-001-BARNES-F14,2,PS,0.0,1,1,0,0,1,0,1,0
00f0-F14,3.1.1.0,226-001-BARNES-F14,2,PS,-15.1097332137,1,1,1,0,0,0,1,0
00f0-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
00f0-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,0,0
00f0-F14,4.1.3.0,226-001-BARNES-F14,2,PS,-42.0856449376,1,1,0,1,1,0,1,0
00f0-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,1,0,0
00f0-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
00f0-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-6.42088174983,1,1,0,1,1,1,0,1
00f0-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
00f0-F14,6.1.2.0,226-001-BARNES-F14,2,PS,0.0,0,1,0,1,1,1,1,1
00f0-F14,6.1.3.0,226-001-BARNES-F14,2,PS,1.30572821178,1,1,0,1,1,1,1,1
00f5-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,0,0
00f5-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
00f5-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,1,0,1,1,0,0,0,0
00f5-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-85.5263157895,1,0,0,1,1,0,0,0
00f5-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
00f5-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,0,1,0,0,0
00f5-F14,2.1.3.0,226-001-BARNES-F14,1,PS,114.601946042,1,1,0,0,0,0,0,0
00f5-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,1,1,0,0,0
00f5-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
00f5-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,0,0
00f5-F14,3.-1.3.1,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,1,0
00f5-F14,3.-1.4.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,0,0,0,1,0
00f5-F14,3.-1.3.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,0,1,0,1,0
00f5-F14,3.-1.3.1,226-001-BARNES-F14,3,PS,0.0,1,0,0,0,0,0,1,0
00f5-F14,3.-1.3.1,226-001-BARNES-F14,3,PS,0.0,1,0,0,0,0,0,1,0
00f5-F14,3.-1.3.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,0,1,0,1,0
00f5-F14,3.-1.3.0,226-001-BARNES-F14,4,PS,0.0,1,0,0,0,0,0,1,0
00f5-F14,3.-1.3.0,226-001-BARNES-F14,5,PS,0.0,1,0,0,0,1,0,1,0
00f5-F14,3.-1.3.1,226-001-BARNES-F14,5,PS,-70.3943115708,1,0,0,0,1,0,1,0
00f5-F14,4.1.1.0,226-001-BARNES-F14,5,WE,0.0,0,0,1,0,0,0,0,0
00f5-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0.0,0,0,1,0,0,0,0,0
00f5-F14,4.1.3.0,226-001-BARNES-F14,5,PS,141.318681319,1,1,0,0,1,1,0,1
00f5-F14,5.1.2.0,226-001-BARNES-F14,5,WE,0.0,0,0,1,0,0,0,0,0
00f5-F14,5.1.3.0,226-001-BARNES-F14,5,PS,0.0,1,0,0,0,0,0,0,0
00f5-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,0.0,1,0,0,0,0,1,0,1
00f5-F14,5.-1.3.0,226-001-BARNES-F14,5,PS,0.0,0,0,0,0,1,0,1,1
00f5-F14,5.-1.1.0,226-001-BARNES-F14,5,PS,0.0,1,0,1,0,1,1,1,0
00f5-F14,5.-1.1.1,226-001-BARNES-F14,5,PS,-187.5,0,0,0,0,0,1,1,1
00f5-F14,6.1.1.0,226-001-BARNES-F14,5,WE,0.0,0,0,1,0,0,0,0,0
00f5-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0.0,0,0,0,0,0,0,0,0
00f5-F14,6.1.3.0,226-001-BARNES-F14,5,PS,0.0,1,0,0,1,1,1,1,1
00f5-F14,6.-1.3.1,226-001-BARNES-F14,5,PS,0.0,1,0,0,1,1,1,1,1
00f5-F14,6.-1.4.0,226-001-BARNES-F14,5,PS,19.3918918919,1,1,0,1,1,1,1,1
00ff-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
00ff-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
00ff-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,1,0,1,0,0,0,0,0
00ff-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.97368421053,1,0,0,0,0,0,0,0
00ff-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
00ff-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
00ff-F14,2.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,1,0,1,0
00ff-F14,2.-1.3.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,1,0,1,0
00ff-F14,2.-1.3.1,226-001-BARNES-F14,1,PS,0.0,1,0,0,1,1,0,1,0
00ff-F14,2.-1.4.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,1,1,0,1,0
00ff-F14,2.-1.3.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,1,0,0,1,0
00ff-F14,2.-1.3.1,226-001-BARNES-F14,1,PS,0.0,1,0,0,1,1,0,1,0
00ff-F14,2.-1.3.0,226-001-BARNES-F14,1,PS,-200.0,1,0,0,1,1,0,1,0
0104-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,1,0,0,0
0104-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0.0,0,0,1,1,0,0,0,0
0104-F14,1.0.3.0,226-001-BARNES-F14,2,WE,0.0,1,0,1,1,0,0,0,0
0104-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-17.7631578947,1,0,0,1,1,0,0,0
0104-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,0,0
0104-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0104-F14,2.1.3.0,226-001-BARNES-F14,2,PS,85.4942503317,1,1,0,0,0,0,0,0
0104-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0104-F14,3.1.2.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,0,1,0,0,0
0104-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-15.1097332137,1,1,0,1,1,0,0,0
0104-F14,4.1.1.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
0104-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
0104-F14,4.1.3.0,226-001-BARNES-F14,3,PS,-65.2999306519,1,1,0,1,1,0,1,1
0104-F14,5.1.1.0,226-001-BARNES-F14,4,PS,0.0,0,1,1,1,1,1,1,1
0104-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0.0,0,0,1,1,0,0,1,0
0104-F14,5.1.3.0,226-001-BARNES-F14,4,PS,112.678571429,1,1,0,1,1,1,1,1
0104-F14,6.1.1.0,226-001-BARNES-F14,4,WE,0.0,0,0,1,0,0,0,0,0
0104-F14,6.1.2.0,226-001-BARNES-F14,4,WE,0.0,0,0,0,0,0,0,0,0
0104-F14,6.1.3.0,226-001-BARNES-F14,4,PS,-55.3271028037,1,1,0,1,1,1,0,1
0105-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,1,1,0,0,0,0
0105-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,1,0,0,0,0
0105-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,1,0,1,0,0,0,0,0
0105-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-69.0789473684,1,0,0,1,1,0,1,0
0105-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0105-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0105-F14,2.1.3.0,226-001-BARNES-F14,1,PS,98.1545776205,1,1,0,0,0,0,0,0
0105-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,1,1,0,0,0
0105-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0105-F14,3.1.3.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,1,1,0,1,0
0105-F14,3.-1.3.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,1,1,0,1,0
0105-F14,3.-1.4.0,226-001-BARNES-F14,2,PS,-39.6250808016,1,0,0,1,0,0,1,0
0105-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,1,1,0,0,1
0105-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0105-F14,4.1.3.0,226-001-BARNES-F14,2,PS,21.0851648352,1,1,0,1,1,1,0,1
0105-F14,5.1.1.0,226-001-BARNES-F14,3,PS,0.0,0,1,1,1,0,1,0,1
0105-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,1,0,0,0,0,0
0105-F14,5.1.3.0,226-001-BARNES-F14,3,PS,70.1341421736,1,1,0,0,1,1,0,1
0105-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0.0,0,1,1,0,1,1,0,1
0105-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0.0,0,0,0,0,0,0,0,0
0105-F14,6.1.3.0,226-001-BARNES-F14,3,PS,-8.89415552475,1,1,0,1,1,1,0,1
0107-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,0,1,0,0,0,0,0
0107-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0.0,0,0,1,0,0,0,0,0
0107-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0.0,1,0,1,1,1,0,0,0
